Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty,Month,Year,Day_Perc_Change,Trend
HINDUNILVR,EQ,15-May-2017,980.2,981.3,988.85,974.55,982.5,983.25,980.72,734446,720288795.6,32976,420159,57.21,5,2017,0.0,Slight or No change
HINDUNILVR,EQ,16-May-2017,983.25,983.0,1002.5,982.05,999.5,1000.4,994.0,1503815,1494797745.55,39717,669576,44.53,5,2017,1.7442156114924945,positive
HINDUNILVR,EQ,17-May-2017,1000.4,1004.0,1012.0,991.1,1009.0,1009.4,1003.84,1999387,2007056012.15,63210,996054,49.82,5,2017,0.8996401439424151,Slight positive
HINDUNILVR,EQ,18-May-2017,1009.4,1008.0,1009.0,983.0,987.5,990.25,997.56,2690943,2684373562.15,78098,983594,36.55,5,2017,-1.8971666336437432,Other
HINDUNILVR,EQ,19-May-2017,990.25,1000.0,1022.75,1000.0,1004.1,1008.0,1009.97,3059815,3090315667.8,57429,1523108,49.78,5,2017,1.7924766473112808,positive
HINDUNILVR,EQ,22-May-2017,1008.0,1011.35,1028.2,1009.0,1019.8,1018.6,1019.74,1788720,1824025966.1,51057,808117,45.18,5,2017,1.0515873015872979,positive
HINDUNILVR,EQ,23-May-2017,1018.6,1018.8,1032.0,1014.0,1023.5,1024.8,1027.17,2640069,2711793462.6,72246,1946513,73.73,5,2017,0.6086785784409798,Slight positive
HINDUNILVR,EQ,24-May-2017,1024.8,1026.55,1040.0,1023.5,1038.05,1038.05,1032.11,1992083,2056056556.8,42418,1341093,67.32,5,2017,1.2929352068696387,positive
HINDUNILVR,EQ,25-May-2017,1038.05,1037.9,1050.0,1030.3,1045.0,1043.45,1041.56,1918721,1998462723.45,67399,1255478,65.43,5,2017,0.5202061557728621,Slight positive
HINDUNILVR,EQ,26-May-2017,1043.45,1042.05,1046.95,1032.4,1041.0,1040.95,1040.43,716421,745383722.55,26030,367491,51.3,5,2017,-0.23958982222435088,Slight or No change
